business_id,categories,name,photo_url,review_count,schools,stars,state,url
CRrj-Tpbj54NcruRVKYW7g,"Breakfast & Brunch,Restaurants",Don & Paul's Coffee Shoppe,http://s3-media2.ak.yelpcdn.com/bphoto/VutnrchIXeBjC-r5ULeFSw/ms.jpg,5,Rensselaer Polytechnic Institute,4,NY,http://www.yelp.com/biz/don-and-pauls-coffee-shoppe-waterford
bxhVylKGVL3Dmh9h7pZ3hg,"Italian,Pizza,Restaurants",Genteels Trattoria,http://s3-media3.ak.yelpcdn.com/bphoto/r5PVhCjjDElLRHh4ihY8zw/ms.jpg,6,Princeton University,3,NJ,http://www.yelp.com/biz/genteels-trattoria-skillman
HSE8mV8pKmnYuo843dBIhQ,"Property Management,Home Services,Real Estate",New Horizons Housing,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,University of Pennsylvania,3,PA,http://www.yelp.com/biz/new-horizons-housing-philadelphia-2
5vnTxe8MrqyjtKeMLNw9FQ,"Active Life,Pilates,Fitness & Instruction",The Bar Method,http://s3-media3.ak.yelpcdn.com/bphoto/EQl1fPNwmprX3GyrGkuyIw/ms.jpg,24,Stanford University,4,CA,http://www.yelp.com/biz/the-bar-method-palo-alto
TPLMiHbDOnb30XEGOyrOTA,"Shopping,Home Services,Internet Service Providers,Mobile Phones,Professional Services,Electronics",Verizon Wireless,http://s3-media4.ak.yelpcdn.com/bphoto/ZVXoy6KnwwuNyJ6W21ldKQ/ms.jpg,25,"Massachusetts Institute of Technology,Harvard University",2.5,MA,http://www.yelp.com/biz/verizon-wireless-cambridge-5
_34zh0BAkLkrs6QymO5r-g,"Lingerie,Shopping,Fashion,Accessories",Penti,http://s3-media1.ak.yelpcdn.com/bphoto/xf4vuwWTbE-j3iK8mCXjyQ/ms.jpg,2,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/penti-cambridge
8Qbhd_qFxzWRaM2hfcsKog,"Art Supplies,Shopping,Arts & Crafts",Stamp Luis-Studios Blackbird,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,California Polytechnic State University,4.5,CA,http://www.yelp.com/biz/stamp-luis-studios-blackbird-san-luis-obispo
8X_knSvMoxhMnPfB_HwN0A,"Shopping,Optometrists,Health and Medical,Eyewear & Opticians",Optivision of Ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Cornell University,2,NY,http://www.yelp.com/biz/optivision-of-ithaca-ithaca
_bEUqBpMo-V8-6DCYBLWMA,"Electronics,Shopping,Home & Garden",Brookstone Company,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,19,Stanford University,2,CA,http://www.yelp.com/biz/brookstone-company-palo-alto
b503aBm54PVUbeTvdo1e5g,"Movers,Home Services",All State Moving & Storage,http://s3-media3.ak.yelpcdn.com/bphoto/u1tEc1BwrG0f4KAxngEyCA/ms.jpg,2,University of Maryland - College Park,4.5,MD,http://www.yelp.com/biz/all-state-moving-and-storage-hyattsville
eXzsYClxXbqEPP00bhZigA,"Medical Spas,Health and Medical,Beauty and Spas",San Diego Face Medical Spa,http://s3-media4.ak.yelpcdn.com/bphoto/E3_NCEHUo_xFDksI1mijhQ/ms.jpg,15,University of California - San Diego,2,CA,http://www.yelp.com/biz/san-diego-face-medical-spa-la-jolla-3
mJVoflHTEKh3lmuLRefm3g,"Tires,Automotive",Lloyd Tire and Alignment Center,http://s3-media2.ak.yelpcdn.com/bphoto/8RDSxcT03t4VgP2EWb8FXw/ms.jpg,3,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/lloyd-tire-and-alignment-center-chapel-hill
xPx6a3fkZLYOwS94nbEr4A,"Asian Fusion,Restaurants",Red Bowl Asian Bistro,http://s3-media1.ak.yelpcdn.com/bphoto/_VP-I8V3hdMQ5VSVLZd-NA/ms.jpg,11,University of North Carolina - Chapel Hill,3,NC,http://www.yelp.com/biz/red-bowl-asian-bistro-chapel-hill
IL96KSxK3ov1m-1WQV8MLQ,"Food,Coffee & Tea,Cafes,Restaurants",Small Point Café,http://s3-media1.ak.yelpcdn.com/bphoto/QoX9jbV5XNC4CSXh9Yy49Q/ms.jpg,58,Brown University,4,RI,http://www.yelp.com/biz/small-point-caf%C3%A9-providence-2
j20CNUG7VsV7_Ezj4bUsSg,"Sushi Bars,Japanese,Restaurants",Sakura Island Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/qXpCqREAeLIUWvR0eOKPKg/ms.jpg,5,University of Waterloo,3.5,ON,http://www.yelp.ca/biz/sakura-island-restaurant-waterloo
NN341F-VrbNghUJl-qIurQ,"Women's Clothing,Men's Clothing,Fashion,Shopping",Diesel,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Texas - Austin,3.5,TX,http://www.yelp.com/biz/diesel-austin
CHWD3d5Cqp4spKF6z7jebg,"Health and Medical,Dentists,General Dentistry",Fuller Ralph S & Associates,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Texas - Austin,5,TX,http://www.yelp.com/biz/fuller-ralph-s-and-associates-austin
yrH1zJeF1mlV4q8rSQ-fKw,"Food,Juice Bars & Smoothies",Jamba Juice,http://s3-media3.ak.yelpcdn.com/bphoto/sYP-SyLJ-VCnJa-No2zR3Q/ms.jpg,13,California Polytechnic State University,4.5,CA,http://www.yelp.com/biz/jamba-juice-san-luis-obispo-2
s_XRMx0Fci7BMFZLV9YsiA,"Food,Juice Bars & Smoothies",Smoothie King,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California - Los Angeles,3.5,CA,http://www.yelp.com/biz/smoothie-king-los-angeles
ZCeWSVtH3bMUdCSd5kFaOw,"Skin Care,Day Spas,Hair Removal,Beauty and Spas",A-Skin Care Salon,http://s3-media1.ak.yelpcdn.com/bphoto/yFIKM6UtLlKx0u4PWyKE0A/ms.jpg,17,"Massachusetts Institute of Technology,Harvard University",4,MA,http://www.yelp.com/biz/a-skin-care-salon-cambridge
gAFWQ0XSxGC-NqLL3GhIbg,"Children's Clothing,Fashion,Shopping",YoungPunks.com,http://s3-media3.ak.yelpcdn.com/bphoto/_aqS7KEpQNSB9ElQf9I4-g/ms.jpg,5,University of California at Berkeley,5,CA,http://www.yelp.com/biz/youngpunks-com-berkeley
BiYWkIVbb0Z63iCVuJeMdA,"Active Life,Sports Clubs",Center For Yoga,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Michigan - Ann Arbor,2,MI,http://www.yelp.com/biz/center-for-yoga-ann-arbor-2
EW8t2kI1DQQX7OO1ldNo7A,"Pubs,Bars,Nightlife",Black Watch Pub,http://s3-media1.ak.yelpcdn.com/bphoto/i1OMqxwezPLecVEJEcdD1Q/ms.jpg,38,Harvey Mudd College,3.5,CA,http://www.yelp.com/biz/black-watch-pub-upland
cfjkP0icF3wdaOJQJUy9sw,"Burgers,Fast Food,Restaurants",Wendy's,http://s3-media2.ak.yelpcdn.com/bphoto/FIz67OH8NPfOkQQdubjb8Q/ms.jpg,7,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/wendys-pittsburgh-5
BhluZPqueUid9eAIc-NfWg,"Local Services,Sewing & Alterations",Glenn's Tailor Shop,http://s3-media1.ak.yelpcdn.com/bphoto/iAjFEU61Exi83ANxDKar0w/ms.jpg,3,University of North Carolina - Chapel Hill,5,NC,http://www.yelp.com/biz/glenns-tailor-shop-chapel-hill
ZwLOkxU8HEcfWDd53axgWg,"Pizza,Restaurants",Domino's Pizza,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,University of North Carolina - Chapel Hill,3,NC,http://www.yelp.com/biz/dominos-pizza-carrboro
eyEcgcRl1js31hcKYI84tw,"Couriers & Delivery Services,Local Services",The Ups Store,http://s3-media3.ak.yelpcdn.com/bphoto/baKTUh-a3255AmYR6JcLYA/ms.jpg,4,Columbia University,4,NY,http://www.yelp.com/biz/the-ups-store-new-york-17
mGkbGu3OymZmIVhtjYRWOQ,"American (New),Restaurants",NineThirty,http://s3-media3.ak.yelpcdn.com/bphoto/WO1FiHsx9PFyehGbfegceQ/ms.jpg,76,University of California - Los Angeles,3.5,CA,http://www.yelp.com/biz/ninethirty-los-angeles
eDuQMHorChFKUu1Au-xhjg,"Bars,Pizza,Nightlife,Restaurants",Doc's Place,http://s3-media3.ak.yelpcdn.com/bphoto/KC6HlgFGC3g9Xg3_yU17HA/ms.jpg,21,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/docs-place-pittsburgh
0Kh0rV32K98T-ksPldv8uw,"Food,Tea Rooms,American (New),Restaurants",Atrium Restaurant,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,"Massachusetts Institute of Technology,Harvard University",1.5,MA,http://www.yelp.com/biz/atrium-restaurant-cambridge
sXXFi8tNR28TQC1kDMbosA,"Books, Mags, Music and Video,Shopping,Comic Books",Funny Papers,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of Texas - Austin,4.5,TX,http://www.yelp.com/biz/funny-papers-austin
NY33bqxc7ygTw_s8JHetGg,"Musical Instruments & Teachers,Shopping",Owens Music Company,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,California Polytechnic State University,2.5,CA,http://www.yelp.com/biz/owens-music-company-san-luis-obispo
o-VUHxSQHwb5Uo0n4M1rKg,"Oral Surgeons,Dentists,Health and Medical",Faught Mark A DDS,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Illinois - Urbana-Champaign,2.5,IL,http://www.yelp.com/biz/faught-mark-a-dds-champaign
TUIDRJ_rUkdmYPSRAAEsPg,"Sandwiches,Restaurants",I.B.'s Hoagies,http://s3-media3.ak.yelpcdn.com/bphoto/sPQYaO5Cda8EzXe-nQejng/ms.jpg,285,University of California at Berkeley,4,CA,http://www.yelp.com/biz/i-b-s-hoagies-berkeley
A8oU_uMQUO-rJ2p6oKnFZA,"Filipino,Restaurants",Philippine Island Cuisine,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Washington,3.5,WA,http://www.yelp.com/biz/philippine-island-cuisine-seattle
FQk7wqs_dqzhBgxyrzZR3A,"Flowers & Gifts,Shopping,Florists",Cal Flowers,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of California at Berkeley,2,CA,http://www.yelp.com/biz/cal-flowers-berkeley
dMKrQ13oZHtrkHMSx4EpEQ,"Peruvian,Burgers,Restaurants",AJ's Burger & Peruvian Chicken,http://s3-media4.ak.yelpcdn.com/bphoto/LzQVVp6Qs4R2CmJfIK7FtA/ms.jpg,20,Carnegie Mellon University,3.5,PA,http://www.yelp.com/biz/ajs-burger-and-peruvian-chicken-pittsburgh
16mqeTDSlhnWBnevNNibbg,"Food,Specialty Food,Seafood Markets",Alex Fish Market,http://s3-media3.ak.yelpcdn.com/bphoto/uUI4HjANQoDeuJvp73jDIg/ms.jpg,11,University of Southern California,4,CA,http://www.yelp.com/biz/alex-fish-market-los-angeles
4g9xBB5oXwX6xKmnePRbQQ,"Hotels & Travel,Bed & Breakfast,Event Planning & Services,Hotels",The Old Court Bed & Breakfast,http://s3-media3.ak.yelpcdn.com/bphoto/zPaAje9DG4cmeM6iqHkJug/ms.jpg,5,Brown University,4.5,RI,http://www.yelp.com/biz/the-old-court-bed-and-breakfast-providence
if-2oIjE226BJ-eF0cNjFw,"Food,Bagels",The Bagel Basket,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,Princeton University,4,NJ,http://www.yelp.com/biz/the-bagel-basket-monmouth-junction
8Soc4uJVuRY7h6GMsiwyiQ,"Shopping,Nurseries & Gardening,Home & Garden",Agway-Ithaca Agway Farm and Home Center,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Cornell University,4.5,NY,http://www.yelp.com/biz/agway-ithaca-agway-farm-and-home-center-ithaca
FykgKmMilSg7TOAZW-ZQRw,"Movers,Home Services",Friendly Movers of Pittsburgh,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Carnegie Mellon University,5,PA,http://www.yelp.com/biz/friendly-movers-of-pittsburgh-pittsburgh
hEQo38NB-jq4VhUHEKaoHg,"Doctors,Health and Medical,Internal Medicine","Alice Agzarian, MD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,University of California - Los Angeles,5,CA,http://www.yelp.com/biz/alice-agzarian-md-los-angeles
U8zvkynjAPt3ZI4zRjwB6A,"Electronics,Shopping",Blink High End,http://s3-media2.ak.yelpcdn.com/bphoto/h5ozgV_cQPZ1vE1mit3Zvg/ms.jpg,2,"Massachusetts Institute of Technology,Harvard University",5,MA,http://www.yelp.com/biz/blink-high-end-cambridge
MnUSRIJI4eoevIu8QXfWnA,"Food,Coffee & Tea",Cup O' Joy,http://s3-media3.ak.yelpcdn.com/bphoto/3rMidyYQ9yj1IdUtmEQGrA/ms.jpg,94,University of Southern California,3.5,CA,http://www.yelp.com/biz/cup-o-joy-los-angeles
UoOZixPa9tzEFp_JSNkN5w,"Event Planning & Services,Caterers",Jimmy John's Gourmet Sandwiches,http://s3-media4.ak.yelpcdn.com/bphoto/mr-gdex_0NlH7xPNYUxddw/ms.jpg,4,University of Michigan - Ann Arbor,3.5,MI,http://www.yelp.com/biz/jimmy-johns-gourmet-sandwiches-ann-arbor-3
KMDfdZWdHYULDIhXxtsf-w,"Tattoo,Piercing,Beauty and Spas",The Tattooed Heart,http://s3-media1.ak.yelpcdn.com/bphoto/vdPuYdYMfOJ5KYlRvMi3tQ/ms.jpg,4,Purdue University,5,IN,http://www.yelp.com/biz/the-tattooed-heart-lafayette
VWAz7opI4yr-aW39VshS9A,"Specialty Schools,Dance Studios,Dance Schools,Fitness & Instruction,Active Life,Education",Four On the Floor,http://s3-media2.ak.yelpcdn.com/bphoto/3eEkarDIiOWSEsEz35hmjA/ms.jpg,4,University of Texas - Austin,5,TX,http://www.yelp.com/biz/four-on-the-floor-austin
#NAME?,"Optometrists,Health and Medical",Edward Ross OD,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Carnegie Mellon University,5,PA,http://www.yelp.com/biz/edward-ross-od-pittsburgh
BS6hEbAg7y4ELeWFFgCBPQ,"American (New),Restaurants",Lemonade,http://s3-media3.ak.yelpcdn.com/bphoto/Gre4NnL8OUVpfdnyNvgR7A/ms.jpg,56,University of Southern California,3.5,CA,http://www.yelp.com/biz/lemonade-los-angeles-5
E08-1X1pNeqZiqwscdlEIA,"Shopping,Toy Stores",Rootin' Ridge Toymakers,http://s3-media4.ak.yelpcdn.com/bphoto/mvhDwzKaHPEX_ndjcGZq7w/ms.jpg,5,University of Texas - Austin,5,TX,http://www.yelp.com/biz/rootin-ridge-toymakers-austin
Lj12HPjpWrTGlrdtXevGXg,"Local Services,Carpet Cleaning",Claremont Carpet Cleaning,http://s3-media4.ak.yelpcdn.com/bphoto/7oQv9TXYOSXw1z_QmpR31A/ms.jpg,2,Harvey Mudd College,5,CA,http://www.yelp.com/biz/claremont-carpet-cleaning-claremont-2
_Ur2iFzDPFR9jGx2LOrghg,Health and Medical,American Red Cross,http://s3-media3.ak.yelpcdn.com/bphoto/5OZXqjDBls-Vs795gD_jtA/ms.jpg,2,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/american-red-cross-cambridge-2
W4QzD3tM0WO36k9tNTHSIg,"Local Services,Self Storage",Public Storage,http://s3-media2.ak.yelpcdn.com/bphoto/DD50odAQhmGVHeBBp8z7BQ/ms.jpg,2,University of Washington,5,WA,http://www.yelp.com/biz/public-storage-seattle-15
2gdDA6rNrBSVfccbpQytdQ,"Filipino,Restaurants",Inay's Manila Grill,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,10,University of Washington,3,WA,http://www.yelp.com/biz/inays-manila-grill-seattle
I_Ci_deakwblKTvW-582jA,"Health and Medical,Dentists,General Dentistry",Frederick Conrad Jr DDS,http://s3-media2.ak.yelpcdn.com/bphoto/GH4JEjkoLaKHm23FRg6GxQ/ms.jpg,4,University of California at Berkeley,4,CA,http://www.yelp.com/biz/frederick-conrad-jr-dds-berkeley
R30PxELpBV31Ugy7n-MZaw,"Breakfast & Brunch,Mexican,Food Stands,Restaurants",Honest Tom's,http://s3-media2.ak.yelpcdn.com/bphoto/8ybX5b3yGYxP4C1FhPkaHA/ms.jpg,67,University of Pennsylvania,4,PA,http://www.yelp.com/biz/honest-toms-philadelphia
XXKl1x_LNBxWNZJgS8J39g,"Mexican,Restaurants",Remy's Mexican Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/lv_iC0jrWi6PD7KqQbGP6w/ms.jpg,43,University of California at Berkeley,3.5,CA,http://www.yelp.com/biz/remys-mexican-restaurant-berkeley
mF2SVNkVkxQXYKJhKdTQnw,"Men's Clothing,Fashion,Shopping",AlbertMing,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California at Berkeley,5,CA,http://www.yelp.com/biz/albertming-berkeley
yswMnHbSPhZoTdGO8a9ckQ,"Bars,American (Traditional),Pubs,Nightlife,Sports Bars,Restaurants",Fatboy and Slim's,http://s3-media2.ak.yelpcdn.com/bphoto/PvEw8trDU-G9IWFKQmCBXg/ms.jpg,8,University of Pennsylvania,3.5,PA,http://www.yelp.com/biz/fatboy-and-slims-philadelphia
kSAeXkiPDNzSnFFDxqjgvg,"Dive Bars,Bars,American (New),Nightlife,Restaurants",Royal Palm,http://s3-media3.ak.yelpcdn.com/bphoto/tHdYyukNxhwiqhX7kEPIvw/ms.jpg,13,Cornell University,4,NY,http://www.yelp.com/biz/royal-palm-ithaca
LqVC-VEmJ3GQyKlfSVO3Zg,"Greek,Mediterranean,Sandwiches,Restaurants",Hummingbird Express,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,16,University of California at Berkeley,3,CA,http://www.yelp.com/biz/hummingbird-express-berkeley
P4HCpfpFYWLyCnYIowTjLQ,"Stadiums & Arenas,Arts & Entertainment",Mullins Center,http://s3-media1.ak.yelpcdn.com/bphoto/cymT1hGq_rhkPzLm2HhwuA/ms.jpg,8,University of Massachusetts - Amherst,4,MA,http://www.yelp.com/biz/mullins-center-amherst
fo9Og0kc2XS3_YfIAM_iHg,"Real Estate Agents,Real Estate Services,Property Management,Home Services,Real Estate",Comet Realty,http://s3-media2.ak.yelpcdn.com/bphoto/k7Gfvrp0j5pJfjEE0r1GHA/ms.jpg,4,California Polytechnic State University,5,CA,http://www.yelp.com/biz/comet-realty-san-luis-obispo
dUY6hSERRVymmgcgEYA4RQ,,Ginger's Quilt Shoppe,http://s3-media1.ak.yelpcdn.com/bphoto/-RaoRFHJydSj6eptgJTvlg/ms.jpg,2,Harvey Mudd College,4.5,CA,http://www.yelp.com/biz/gingers-quilt-shoppe-upland
NxKact4EJe1316Pyp9Xgag,"Videos and Video Game Rental,Books, Mags, Music and Video,Shopping",I Luv Video,http://s3-media3.ak.yelpcdn.com/bphoto/NDTjPAryl_tge3xdoYN3fA/ms.jpg,50,University of Texas - Austin,4,TX,http://www.yelp.com/biz/i-luv-video-austin
So6EmzkJNChL4uAxBn9qeA,"Hotels & Travel,Event Planning & Services,Hotels",Hotel Veritas,http://s3-media1.ak.yelpcdn.com/bphoto/uqhF_mT2hjeyFLBC_PJp_g/ms.jpg,8,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/hotel-veritas-cambridge
E4-r40RKv2IdxO25fJiPPA,"Food,Coffee & Tea",Global Cup Cafe,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of North Carolina - Chapel Hill,4.5,NC,http://www.yelp.com/biz/global-cup-cafe-chapel-hill
5EciNQPS4aXdgb_8Ed9v1A,"Professional Services,Criminal Defense Law,Lawyers","Law Offices of Donald J Matson, PC",http://s3-media1.ak.yelpcdn.com/bphoto/gtmsNiVazCLpPROTgs4zVg/ms.jpg,3,California Institute of Technology,5,CA,http://www.yelp.com/biz/law-offices-of-donald-j-matson-pc-pasadena
ub4XCIUDkEgQUs_Ksv-k-Q,"Recording & Rehearsal Studios,Local Services",Royal Rehearsal,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Southern California,4.5,CA,http://www.yelp.com/biz/royal-rehearsal-los-angeles-2
TuPliHI_pmNQa9ve2iXfFA,"Thai,Restaurants",Original Morningside Thai,http://s3-media3.ak.yelpcdn.com/bphoto/mrYg4b2eP_o8DVeUVV9Frw/ms.jpg,48,Rice University,3.5,TX,http://www.yelp.com/biz/original-morningside-thai-houston
mgUuu6OwOra1tphlvvVgmQ,Local Flavor,L A Rising Concert,http://s3-media2.ak.yelpcdn.com/bphoto/Hi4yK46TeVlqWyKIAbmFkQ/ms.jpg,20,University of Southern California,4.5,CA,http://www.yelp.com/biz/l-a-rising-concert-los-angeles
O8XZZGt7NgDxcEv4bsJdxQ,Public Services & Government,National Weather Service Forecast Office,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Virginia Tech,5,VA,http://www.yelp.com/biz/national-weather-service-forecast-office-blacksburg
it9mZRfzo9DsFmddSESLbw,"Thai,Restaurants",Sawaddee Thai Restaurant,http://s3-media4.ak.yelpcdn.com/bphoto/G6_CiMyNqPdAodDQkNiFfg/ms.jpg,39,Brown University,3.5,RI,http://www.yelp.com/biz/sawaddee-thai-restaurant-providence
_L5bk-wjpwwbPhErLZloew,,Starbucks Coffee Co,http://s3-media3.ak.yelpcdn.com/bphoto/2v7IctqpgosmoYyX1H2vwg/ms.jpg,3,Purdue University,3.5,IN,http://www.yelp.com/biz/starbucks-coffee-co-west-lafayette
5YWMYqwI4sF0rZoGbaoWPg,"Local Services,Shipping Centers",Ups Store the,http://s3-media1.ak.yelpcdn.com/bphoto/ewNW6jzg6pQTU0STL5-Kgw/ms.jpg,4,Brown University,3,RI,http://www.yelp.com/biz/ups-store-the-providence
24UHe1SZ4cgm6u6bU_L6xA,"Japanese,Restaurants",Sushi Rock,http://s3-media2.ak.yelpcdn.com/bphoto/yXNbS8W-acBeiMQL3b-MsQ/ms.jpg,23,University of Illinois - Urbana-Champaign,3.5,IL,http://www.yelp.com/biz/sushi-rock-champaign
SzKgQoDSxYhke5UqxxAKbg,"Flowers & Gifts,Shopping,Florists",G Fiori Floral Design,http://s3-media4.ak.yelpcdn.com/bphoto/iS5fhIbEEbd1FMpFF6pm7g/ms.jpg,3,University of Southern California,5,CA,http://www.yelp.com/biz/g-fiori-floral-design-los-angeles
93sW9Y_3rJQn305_n8epng,"Thai,Restaurants",Racha Cafe,http://s3-media3.ak.yelpcdn.com/bphoto/MWcrplNvELU-PW595KiHUw/ms.jpg,198,University of California at Berkeley,3.5,CA,http://www.yelp.com/biz/racha-cafe-berkeley
pa1mgWRMF-u5OnXEQlIasQ,"Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate",Washington Mutual,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,California Institute of Technology,1,CA,http://www.yelp.com/biz/washington-mutual-pasadena-6
ybewokFnvF5TSnBsVXyUTA,"Mexican,Restaurants",Chipotle Mexican Grill,http://s3-media1.ak.yelpcdn.com/bphoto/urHMV6j2DPPISvzdl_NNZw/ms.jpg,4,Cornell University,3.5,NY,http://www.yelp.com/biz/chipotle-mexican-grill-ithaca
BEGzaxNFJcF59-JG9QDTXA,"Doctors,Health and Medical,Internal Medicine","Bradley Patay, MD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,University of California - San Diego,4.5,CA,http://www.yelp.com/biz/bradley-patay-md-la-jolla
9Chi97fzxd7T1CBDFL7Fog,"Health and Medical,Chiropractors","Richard G. Stein, DC",http://s3-media3.ak.yelpcdn.com/bphoto/L6i97EDXIypPAWyh7RYD4Q/ms.jpg,3,University of California - San Diego,3.5,CA,http://www.yelp.com/biz/richard-g-stein-dc-la-jolla
k_NfezjXaXsTkKpmD0xcxQ,"Food,Desserts,Bakeries",The Gourmet Cobbler Factory,http://s3-media4.ak.yelpcdn.com/bphoto/L9v5TRZUVWqNqc8iDKYpbg/ms.jpg,85,California Institute of Technology,4,CA,http://www.yelp.com/biz/the-gourmet-cobbler-factory-pasadena
MXWfNb2EP0nKFzCPHzOpAA,"Food,Ice Cream & Frozen Yogurt",Tutti Frutti Frozen Yogurt,http://s3-media2.ak.yelpcdn.com/bphoto/i6gmIgz2ZYqTPxmBQi8Hfg/ms.jpg,35,University of California at Berkeley,4,CA,http://www.yelp.com/biz/tutti-frutti-frozen-yogurt-berkeley-3
EIel7JpHLrPJXhzSVu5KGQ,"Bars,Steakhouses,Nightlife,Restaurants",Brother Jimmy's,http://s3-media1.ak.yelpcdn.com/bphoto/CfLFUNZvx7A2bhw0JOw11A/ms.jpg,4,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/brother-jimmys-cambridge
q64dbsXsPo0_hve9zhVfUA,"Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories",American Apparel,http://s3-media1.ak.yelpcdn.com/bphoto/Ph8zvi9dUkS74bQjOsg52g/ms.jpg,72,University of California at Berkeley,3,CA,http://www.yelp.com/biz/american-apparel-berkeley
R0iRd6FNK3PNOjn_MdO7AQ,"Colleges & Universities,Education",Princeton University,http://s3-media2.ak.yelpcdn.com/bphoto/-zZS41Q66LaOgk6rHEvkPw/ms.jpg,9,Princeton University,4.5,NJ,http://www.yelp.com/biz/princeton-university-princeton
OdiP4nKmrIuFaSqt4kcXSg,"Fast Food,Restaurants",Popeyes Louisiana Kitchen,http://s3-media4.ak.yelpcdn.com/bphoto/2dRVkhPX4oQl3tm2nM3alQ/ms.jpg,3,University of Waterloo,1.5,ON,http://www.yelp.ca/biz/popeyes-louisiana-kitchen-kitchener
xqrzvZtSaNoXA6g-iflE4Q,"Bars,American (New),Nightlife,Restaurants",Moreton Fig,http://s3-media4.ak.yelpcdn.com/bphoto/7hpYDadV54GtRyvP2bZGSg/ms.jpg,37,University of Southern California,3.5,CA,http://www.yelp.com/biz/moreton-fig-los-angeles
kKheinNcdRiRcmVWaMbFqQ,"Hair Salons,Day Spas,Beauty and Spas",Pyara Spa And Salon,http://s3-media4.ak.yelpcdn.com/bphoto/fy52LRrFY8KAwq1T5vXfIw/ms.jpg,168,"Massachusetts Institute of Technology,Harvard University",4,MA,http://www.yelp.com/biz/pyara-spa-and-salon-cambridge
